id,author_wikidata,oclc_isbn,oclc_owi,total_weeks,htid,author_wikidata_qid,hathi_rights,isbn,title_id,author_conflict,best_rank_conflict,debut_rank_conflict,first_week_conflict,oclc_conflict,title_conflict,year_conflict
1411,Q1377013,9780385313872,467336,26,mdp.39015038911056,Q1377013,ic,NA,1411,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1412,Q220018,0151246564,3900995656,36,mdp.39015066047898,Q220018,ic,0151246564,1412,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1413,Q259364,0151247730,48287877,5,mdp.39015020642214,Q259364,ic,NA,1413,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1415,Q21162298,NA,3855707869,3,uc1.$b105864,Q21162298,ic,NA,1415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1418,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
142,Q4684769,NA,354027478,30,mdp.39015000628977,Q4684769,ic,NA,142,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1425,NA,NA,NA,12,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1427,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1431,Q39829,9780670868360,547033,15,mdp.39015038148048,Q39829,ic,0670868361,1431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1443,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1449,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
145,Q2619779,9781439109342,771771560,4,pst.000002169873,Q2619779,ic,NA,145,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1450,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1451,NA,NA,356233519,18,mdp.39015003941161,NA,ic,NA,1451,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1452,Q268181,0385509472,196777943,4,mdp.39015059986318,Q268181,ic,0385509472,1452,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1456,Q39829,0670272663,515540,32,mdp.39015035336281,Q39829,ic,0670272663,1456,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1457,Q235615,0307263940,47559672,6,mdp.39015064680575,Q235615,ic,0307263940,1457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1458,Q5478889,NA,519487,37,uc1.b3710825,Q5478889,ic,NA,1458,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1459,Q235615,0394523814,463493,17,mdp.39015035342784,Q235615,ic,0394523814,1459,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
146,Q1452807,NA,750810,8,uc1.b3727139,Q1452807,ic,NA,146,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1461,Q42,0671625829,48519117,14,mdp.39015062109072,Q42,ic,0671625829,1461,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1462,Q3500849,0060176660,196811131,3,mdp.39015038180710,Q3500849,ic,0060176660,1462,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1464,Q76414,NA,1343149,12,uc1.b3711001,Q76414,und,NA,1464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1465,Q3500849,0399149821,702099,3,mdp.39015056671541,Q3500849,ic,0399149821,1465,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1467,Q172140,0679419454,156434992,22,uc1.32106016478502,Q172140,ic,0679419454,1467,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
147,Q185696,0679445102,4535731963,1,mdp.39015034442486,Q185696,ic,0679445102,147,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1470,NA,NA,NA,24,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1471,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1473,Q1318617,NA,9380879194,12,mdp.39015008865480,Q1318617,ic,NA,1473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1475,NA,0399151540,691322,5,mdp.39015058129670,Q231356,ic,0399151540,1475,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1478,Q982095,0786860197,31620968,4,mdp.39015033266340,Q982095,ic,0786860197,1478,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1480,Q7365357,NA,57522603,4,mdp.39015019997025,Q7365357,ic,NA,1480,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1484,Q41223,NA,12392495264,57,mdp.39015063180882,Q41223,ic,0679731237,1484,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
149,Q313007,1573223018,35888,7,uc1.32106018075231,Q313007,ic,0670888249,149,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1492,NA,NA,NA,25,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1493,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1495,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1497,Q8005930,NA,1319796,39,mdp.39015018613631,Q8005930,ic,NA,1497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1499,Q438345,0553802003,4162038550,1,mdp.39015055108859,Q438345,ic,0553802003,1499,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
150,Q1273517,0385492707,427324576,7,mdp.39015055451739,Q1273517,ic,0385492707,150,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1500,Q3616265,9780061143441,189807050,1,mdp.39015078775692,Q3616265,ic,0061143448,1500,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1501,Q49072,NA,1474677,26,mdp.39015001698649,Q49072,ic,NA,1501,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1502,Q260026,9780307740847,1476127,13,mdp.39015008604301,Q260026,ic,9780241901472,1502,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1505,Q1285562,NA,1226707,2,mdp.39015000654932,Q1285562,und,NA,1505,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1507,Q550819,0399137211,374390329,5,mdp.39015053393750,Q550819,ic,0399137548,1507,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,Q273677,0743456254,17999,2,mdp.39015061147297,Q273677,ic,0743456254,151,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1510,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1511,Q5478670,NA,1444548,12,uc1.b3687726,Q5478670,pd,NA,1511,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1512,Q550819,0399151885,287119209,2,mdp.39015058795454,Q550819,ic,0399151885,1512,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1514,Q2941863,9780399154249,69733517,6,mdp.39015064982740,Q2941863,ic,0399154248,1514,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1517,Q529336,0812813073,49046165,1,mdp.39015004151679,Q529336,ic,0812813073,1517,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1520,Q4768750,0060179341,198875502,5,mdp.39015032151824,Q4768750,ic,0060179341,1520,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1521,Q1349245,0679459618,196621315,5,mdp.39015049549978,Q1349245,ic,0679459618,1521,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1525,Q80900,1559210338,452554,19,pst.000026329680,Q80900,ic,1559210338,1525,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1528,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1529,Q216134,NA,1298947,1,uc1.32106012331895,Q216134,ic,NA,1529,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
153,Q153700,0671252410,889963108,4,mdp.39015001518243,Q153700,ic,0671252410,153,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1532,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1533,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1534,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1535,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1537,Q233046,0345388216,679227,2,mdp.39015038571041,Q233046,ic,0345388216,1537,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
154,Q62133,NA,4494881329,1,uc1.$b74565,Q62133,ic,NA,154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1542,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1549,NA,NA,NA,13,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
155,Q561435,NA,2081542,5,mdp.39015014137221,Q561435,ic,NA,155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1552,Q5363349,NA,375494765,8,mdp.39015022182441,Q5363349,ic,NA,1552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1553,Q314929,0399137769,388198,9,mdp.39015029123307,Q314929,ic,0718134826,1553,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1555,Q786526,0670031720,658968,1,mdp.39015056248878,Q786526,ic,0670031720,1555,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1557,Q18609288,038549971X,683772,14,mdp.39015050264897,Q18609288,ic,0385502532,1557,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1558,Q7964635,NA,57520896,46,pst.000014579943,Q7964635,ic,0553064177,1558,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1559,Q272492,9780385311403,4820338090,8,mdp.39015054016459,Q272492,ic,0385311400,1559,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1562,Q611672,068485497X,243554691,1,mdp.39015046883040,Q611672,ic,068485497X,1562,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1563,Q351547,0374144141,452246,9,uc1.b4951227,Q351547,ic,014018760X,1563,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1565,Q7052087,NA,1933009,17,mdp.39015030727468,Q7052087,und,NA,1565,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1566,Q39829,9781416552512,104620355,9,mdp.39015073669205,Q39829,ic,1416552510,1566,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1568,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1569,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1570,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1571,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
1572,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
1573,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1574,Q1631915,NA,2334773,1,uc1.$b105637,Q1631915,ic,NA,1574,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1575,NA,NA,3005120,3,uc1.$b312416,NA,pd,NA,1575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1578,Q1683201,0553106341,744122,8,mdp.39015050242653,Q1683201,ic,0553106341,1578,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1579,NA,NA,2357926,11,uc1.$b86038,NA,ic,NA,1579,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
158,Q273677,0743456335,348667045,4,mdp.39015060005751,Q273677,ic,0743456335,158,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1580,Q705022,0671412922,55696068,3,mdp.39015004780246,Q705022,ic,0671412922,1580,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1581,Q446121,0345452704,2829667312,3,mdp.39015054419638,Q446121,ic,0345452704,1581,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1583,Q445429,NA,20013157,6,mdp.39015002660317,Q445429,ic,NA,1583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1585,Q113805656,NA,2213669,4,uc1.$b244989,Q113805656,ic,NA,1585,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1586,Q4309918,NA,3372198708,23,uc1.$b98401,Q4309918,ic,NA,1586,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1589,NA,NA,NA,31,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1590,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1591,NA,NA,2419562,8,wu.89099303265,NA,ic,NA,1591,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1594,Q39212,0142000655,576470,39,mdp.39015058013270,Q39212,ic,NA,1594,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1595,Q1174627,0151002290,752912,9,mdp.39015039905859,Q1174627,ic,0151002290,1595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1596,Q380439,NA,290292048,28,uc1.b4357916,Q380439,und,NA,1596,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1598,Q2908658,NA,57521394,28,uc1.$b370484,Q2908658,und,NA,1598,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1600,Q1701679,039914613X,49740,10,mdp.39015042598600,Q1701679,ic,039914613X,1600,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1602,Q72653,0385336349,87820,9,mdp.39015060399717,Q72653,ic,0385336349,1602,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1608,Q433708,0399147012,773876,6,mdp.39015049989331,Q433708,ic,000226157X,1608,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
161,Q6152339,0385473109,1009664,1,mdp.39015032608096,Q6152339,ic,0385473109,161,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1610,NA,NA,NA,10,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1611,Q75868,NA,4535708865,2,mdp.39015063608395,Q75868,ic,NA,1611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1615,Q450050,1400042313,1121105,1,mdp.39015064683025,Q450050,ic,9781400042319,1615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1616,Q7273516,NA,1176008,6,mdp.39015031325833,Q7273516,ic,NA,1616,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1618,Q5275574,NA,1442820,7,uc1.b3116569,Q5275574,und,NA,1618,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1619,Q35064,0396067425,290467383,10,mdp.39015066070890,Q35064,ic,0002312107,1619,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
162,Q313489,0671624342,40284,17,mdp.39015063095692,Q313489,ic,0671624342,162,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1622,Q2941863,0399148779,41962280,5,mdp.39015055435120,Q2941863,ic,0399148779,1622,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1624,Q548345,NA,265781719,21,mdp.39015020710847,Q548345,ic,NA,1624,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1626,Q4955856,NA,1138095,3,uc1.32106015377689,Q4955856,ic,0749003898,1626,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1627,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1628,Q852306,0688016227,67922068,11,mdp.39076006738137,Q852306,ic,0688016227,1628,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
163,NA,NA,NA,12,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1631,Q528593,0395429765,335950,7,mdp.39015066047559,Q528593,ic,0395429765,1631,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1632,Q167821,0394561236,196822226,13,mdp.39015066059885,Q167821,ic,0394561236,1632,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1633,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1634,Q558430,0679432477,773904,1,mdp.39015059166333,Q558430,ic,0679432477,1634,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1635,Q13511828,NA,1904300,14,mdp.39015000551526,Q13511828,ic,NA,1635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1637,Q379895,0553106481,57740632,5,mdp.39015041074090,Q379895,ic,0553106481,1637,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
164,Q72334,9780307264237,133935784,11,mdp.39076002787351,Q72334,ic,0676978304,164,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1640,Q217110,9780765304964,134652160,1,mdp.39015082657167,Q217110,ic,0765322102,1640,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1644,Q313981,0679428879,3902752233,1,mdp.39015053525716,Q313981,ic,0679428879,1644,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1653,Q3079877,NA,5616513,21,mdp.39015030850781,Q3079877,ic,NA,1653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,Q3079877,NA,1443263,3,uc1.b3810808,Q3079877,ic,NA,1654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,Q966340,NA,48029278,10,mdp.39015002385691,Q966340,pd,NA,1655,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1656,Q298651,0553803425,264042,2,mdp.39015060886457,Q298651,ic,0553803425,1162,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1658,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1661,Q2908695,0345372441,26619778,1,mdp.39015046008309,Q2908695,ic,0345372441,1661,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1662,Q5367778,NA,149331067,1,pst.000029698981,Q5367778,ic,NA,1662,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1664,Q639041,044002661X,478463,34,mdp.49015002580224,Q639041,ic,044002661X,1664,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1667,Q2664596,0345479904,9727671,6,mdp.39015063660834,Q2664596,ic,0345479904,1667,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1668,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
167,Q500042,NA,4020055812,4,mdp.39015030851128,Q500042,ic,NA,167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1674,Q187019,9780618735167,46705873,5,mdp.39015064680732,Q187019,ic,9780618735167,1674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,Q176049,9780743262293,943294,2,mdp.39015062584860,Q176049,ic,NA,1676,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1679,Q437224,0060177233,651111,8,mdp.39015032592712,Q437224,ic,0060177233,1679,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
168,Q7188530,NA,149282988,3,mdp.39015031223806,Q7188530,ic,NA,168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1681,Q39829,0743235150,5090406659,11,mdp.39015054263903,Q39829,ic,0743235150,1681,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1684,NA,NA,1378297,13,mdp.39015016454640,Q69814887,ic,NA,1684,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,Q1688127,0333107128,38847,20,uc1.32106002153713,Q1688127,ic,9780333107126,1685,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1689,Q105167,0399142185,543774,24,mdp.39015046386523,Q105167,ic,0399142193,1689,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
169,Q105756,0394495519,486385,15,mdp.39015026874050,Q105756,ic,0394497325,169,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1690,Q1356200,0743453956,742530,6,mdp.39015056886008,Q1356200,ic,0743453956,1690,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1694,Q34670,NA,2564816567,9,mdp.39015066792022,Q34670,ic,0141188251,1694,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1695,Q187019,9780618915477,102496748,1,mdp.39015070756724,Q187019,ic,0618915478,1695,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1697,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1699,Q269129,9780553258479,48107729,78,mdp.39076002219033,Q269129,ic,0517207982,1699,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1700,Q6759886,NA,3036826,2,mdp.39015030728060,Q6759886,ic,NA,1700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,Q438345,0671523066,778174,2,mdp.39015046485358,Q438345,ic,0671523066,1706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,Q210669,9780877951865,2279000978,17,mdp.39015046419035,Q210669,ic,0877951861,1707,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1709,NA,NA,NA,14,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
171,Q2908695,0670490210,1816530022,18,mdp.39015002364415,Q2908695,ic,0670490210,171,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1710,Q1678883,0679429883,570523,8,mdp.39015033253322,Q1678883,ic,0679429883,1710,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1712,NA,1883642698,3943510613,1,uc1.b3048564,NA,ic,NA,1712,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1713,Q5637130,0670304484,515612,18,mdp.39015002672064,Q5637130,ic,0670304484,1713,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1715,NA,NA,NA,30,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
1719,Q1444495,NA,34732111,11,mdp.39015002375338,Q1444495,ic,NA,1719,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1723,Q336151,0394410718,1034295,25,mdp.39015001610354,Q336151,ic,0394410718,1723,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1731,Q232212,0525945814,773945,2,mdp.39015053112879,Q232212,ic,0525945814,1731,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1732,Q438345,0399152229,32204,1,mdp.39015059571870,Q438345,ic,0399152229,1732,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1734,Q310048,9781416546023,62658124,2,mdp.39015069302365,Q310048,ic,1416546022,1734,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1738,Q272076,055310666X,1083694,9,mdp.39015058015101,Q272076,ic,055310666X,1738,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1739,Q234392,NA,544789,5,mdp.39015001545261,Q234392,ic,NA,1739,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1740,Q461000,067123076X,9381649559,4,mdp.39015056228607,Q461000,ic,NA,1740,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1741,Q1631915,NA,1493369,9,uc1.$b105639,Q1631915,ic,NA,1741,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1744,Q550819,0399145664,374393030,4,mdp.39015047609329,Q550819,ic,0399145664,1744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1746,Q3502960,0060163976,326102552,9,uc1.32106009455087,Q3502960,ic,0060163976,1746,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1750,Q236950,0453003826,486698,12,pst.000029903801,Q236950,ic,NA,1750,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1751,Q6834101,NA,1399688,1,uc1.$b105052,Q6834101,ic,NA,1751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,Q1235328,NA,2223736,1,uc1.$b104472,Q1235328,pd,NA,1753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
1755,Q892108,039449461X,1978081,3,mdp.39015066056949,Q892108,ic,039449461X,1755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1756,Q469250,NA,234719186,12,uc1.b4089213,Q469250,ic,NA,1756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,Q443528,NA,50846691,4,uc1.$b104149,Q443528,ic,NA,1757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,Q5560909,NA,315479267,1,wu.89099801888,Q5560909,ic,NA,1758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,Q351547,0374221286,901358,4,inu.30000011896655,Q351547,ic,NA,176,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
