record_id,title,creator,released,year_set,horizon,release_decade,medium,genre,is_series,multiyears,predictions
davis_tenth_1966,The Tenth Planet,Gerry Davis,1966,1986,20,1960,prose fiction,soundtrack,NA,NA,NA
bradbury_s_1966,S Is for Space,Ray Bradbury,1966,2349,383,1960,prose fiction,science fiction,NA,NA,NA
anderson_captain_1967,Captain Scarlet and the Mysterons,Gerry Anderson,1967,2068,101,1960,television,science fiction,NA,NA,NA
letts_enemy_1967,"""The Enemy of the World"" (from Doctor Who)",Barry Letts,1967,2018,51,1960,television,tv series episode,Q34316,NA,"In 2018, Earth is being ravaged by earthquakes and floods, causing widespread famine. Overpopulation exacerbates the problem. By this time, Earth is politically divided into zones overseen by the World Zone Authority, a successor to the United Nations."
davis_moonbase_1967,The Moonbase,Gerry Davis,1967,2070,103,1960,prose fiction,NA,NA,NA,NA
christin_bad_1967,Bad Dreams,Pierre Christin,1967,2720,753,1960,prose fiction,NA,NA,NA,NA
hewitt_journey_1967,Journey to the Center of Time,David L. Hewitt,1967,6968,5001,1960,film,science fiction,NA,NA,NA
hayles_ice_1967,The Ice Warriors,Brian Hayles,1967,4935,2968,1960,television,NA,Q34316,NA,NA
davis_tomb_1967,The Tomb of the Cybermen,Gerry Davis,1967,2500,533,1960,television,soundtrack,Q34316,NA,NA
pfleghar_plus_1967,Le Plus vieux métier du monde,Jean-Luc Godard; Claude Autant-Lara; Mauro Bolognini; Philippe de Broca; Franco Indovina; Michael Pfleghar,1967,2000,33,1960,film,anthology,NA,NA,NA
cooper_far_1967,A Far Sunset,Edmund Cooper,1967,2032,65,1960,prose fiction,science fiction,NA,NA,NA
levitow_guided_1967,Guided Mouse-ille,Abe Levitow,1967,2565,598,1960,film,science fiction,NA,NA,NA
christin_valérian_1967,Valérian and Laureline,Pierre Christin,1967,2713,746,1960,prose fiction,NA,NA,NA,NA
"dickson_soldier,_1967","Soldier, Ask Not",Gordon R. Dickson,1967,2200,233,1960,prose fiction,science fiction,NA,NA,NA
cacoyannis_day_1967,The Day the Fish Came Out,Michalis Cacoyannis,1967,1972,5,1960,film,comedy,NA,NA,NA
watkins_privilege_1967,Privilege,Peter Watkins,1967,1970,3,1960,film,science fiction,NA,NA,A rock singer becomes the figurehead of a fascist UK government.
sherstobitov_andromeda_1967,The Andromeda Nebula,Yevgeny Sherstobitov,1967,3000,1033,1960,film,science fiction,NA,NA,NA
buchanan_in_1967,In the Year 2889,Larry Buchanan,1967,2889,922,1960,film,post-apocalyptic,NA,NA,NA
silverberg_those_1967,Those Who Watch,Robert Silverberg,1967,1982,15,1960,prose fiction,science fiction,NA,NA,NA
dick_counter-clock_1967,Counter-Clock World,Philip K. Dick,1967,1998,31,1960,prose fiction,science fiction,NA,NA,NA
nolan_logans_1967,Logan's Run,William F. Nolan,1967,2116,149,1960,prose fiction,science fiction,NA,NA,NA
kubrick_2001_1968,2001: A Space Odyssey,Stanley Kubrick,1968,2001,33,1960,film,space adventure,NA,NA,NA
martin_land_1968,Land of the Giants,Harry Harris; Sobey Martin,1968,1983,15,1960,television,science fiction,NA,NA,"By 1983, sub-orbital flights are established."
brunner_stand_1968,Stand on Zanzibar,John Brunner,1968,2010,42,1960,prose fiction,science fiction,NA,NA,"Predicted the decline of Detroit, electric cars, overpopulation, the European Union, in-flight entertainment, Viagra, terrorism, TiVo, reality television and a president named Obomi.[3][95][96][5]"
anderson_joe_1968,Joe 90,Gerry Anderson,1968,2012,44,1960,television,science fiction,NA,NA,"From the producers of Thunderbirds. Follows a young secret agent who can ""download"" skills into his brain."
castle_project_1968,Project X,William Castle,1968,2118,150,1960,film,science fiction,NA,NA,NA
vadim_barbarella_1968,Barbarella,Roger Vadim,1968,4000,2032,1960,film,science fiction,NA,NA,NA
allen_man_1968,The Man from the 25th Century,Irwin Allen,1968,2400,432,1960,film,NA,NA,NA,NA
clarke_2001_1968,2001: A Space Odyssey,Arthur C. Clarke,1968,2001,33,1960,prose fiction,science fiction,NA,NA,"Depicts a turn of the 21st century in which space travel is routine, the Moon has been colonized and artificial intelligence has reached superhuman levels. HAL 9000 is activated in 1992 (film) or 1997 (novelization). Predicted digital newspapers/the newspad and the end of apartheid in South Africa.[2][3][4][5]"
honda_destroy_1968,Destroy All Monsters,Ishirō Honda,1968,1999,31,1960,film,science fiction,NA,NA,"All the world's kaiju are confined to an island called ""Monsterland"". Initially ""the close of the 20th century"" in the Japanese version, 1999 in the subsequent English-dubbed version."
lane_thunderbird_1968,Thunderbird 6,David Lane,1968,2068,100,1960,film,science fiction,NA,NA,NA
schaffner_planet_1968,Planet of the Apes,Franklin J. Schaffner,1968,3978,2010,1960,film,science fiction,Q731663,NA,NA
dick_do_1968,Do Androids Dream of Electric Sheep?,Philip K. Dick,1968,1992,24,1960,prose fiction,science fiction,NA,"1992, 2021",2021 in later editions. The inspiration for the film Blade Runner. Set in a post-nuclear future in which synthetic humans are employed as slave labour.
silverberg_passengers_1968,Passengers,Robert Silverberg,1968,1987,19,1960,prose fiction,fantasy,NA,NA,NA
bogdanovich_voyage_1968,Voyage to the Planet of Prehistoric Women,Peter Bogdanovich,1968,1998,30,1960,film,science fiction,NA,NA,NA
galouye_scourge_1968,A Scourge of Screamers,Daniel F. Galouye,1968,1997,29,1960,prose fiction,science fiction,NA,NA,NA
marter_enemy_1968,The Enemy of the World,Ian Marter,1968,2018,50,1960,prose fiction,NA,NA,NA,NA
silverberg_masks_1968,The Masks of Time,Robert Silverberg,1968,1998,30,1960,prose fiction,science fiction,NA,NA,NA
lafferty_past_1968,Past Master,R. A. Lafferty,1968,2535,567,1960,prose fiction,science fiction,NA,NA,NA
anderson_pirate_1968,The Pirate,Poul Anderson,1968,3115,1147,1960,prose fiction,NA,Q7758675,NA,NA
ellison_boy_1969,A Boy and His Dog,Harlan Ellison,1969,2024,55,1960,prose fiction,science fiction,NA,NA,NA
fujio_doraemon_1969,Doraemon,Fujiko F. Fujio,1969,2112,143,1960,comics,science fiction anime and manga,NA,NA,NA
vonnegut_slaughterhouse_1969,Slaughterhouse-Five,Kurt Vonnegut,1969,1976,7,1960,prose fiction,time-travel,NA,NA,"Partially set in a future in which a ""Balkanized"" United States has been partitioned into twenty separate countries ""so that it will never again be a threat to world peace."" Chicago has been completely destroyed and rebuilt after being ""hydrogen-bombed by angry Chinamen."" The novel's protagonist Billy Pilgrim is assassinated with a laser gun."
christin_empire_1969,Empire of a Thousand Planets,Pierre Christin,1969,2720,751,1960,prose fiction,comics,NA,NA,NA
brunner_jagged_1969,The Jagged Orbit,John Brunner,1969,2014,45,1960,prose fiction,science fiction,NA,NA,Racial tension in the United States has reached such a point that racial enclaves now exist throughout the country and paranoia and unrest are stoked by arms dealers.
silverberg_up_1969,Up the Line,Robert Silverberg,1969,2059,90,1960,prose fiction,science fiction,NA,NA,NA
silverberg_across_1969,Across A Billion Years,Robert Silverberg,1969,2375,406,1960,prose fiction,science fiction,NA,NA,NA
dick_ubik_1969,Ubik,Philip K. Dick,1969,1992,23,1960,prose fiction,science fiction,NA,NA,"The moon has been colonised, psychic powers are common and cryonic suspension has been perfected."
christopher_lotus_1969,The Lotus Caves,John Christopher,1969,2068,99,1960,prose fiction,science fiction,NA,NA,NA
parrish_doppelgänger_1969,Doppelgänger,Robert Parrish,1969,2069,100,1960,film,science fiction,NA,NA,NA
baker_moon_1969,Moon Zero Two,Roy Ward Baker,1969,2021,52,1960,film,science fiction,NA,NA,Set on a moon base. The date is seen in the arrival gate as May 9 2021. Flights to Mars and Venus are commonplace.
jarva_time_1969,Time of Roses,Risto Jarva,1969,2012,43,1960,film,science fiction,NA,NA,NA
niven_ringworld_1970,Ringworld,Larry Niven,1970,2850,880,1970,prose fiction,science fiction,NA,NA,NA
silverberg_tower_1970,Tower of Glass,Robert Silverberg,1970,2300,330,1970,prose fiction,science fiction,NA,NA,NA
niven_ringworld_1970,Ringworld series,Larry Niven,1970,2850,880,1970,prose fiction,science fiction,NA,NA,NA
tucker_year_1970,The Year of the Quiet Sun,Wilson Tucker,1970,1990,20,1970,prose fiction,science fiction,NA,"1978, 1980, 1999, 2000","In the summer of 1978, a time travel experiment is conducted by the United States military. In 1980, there are ongoing race riots in Chicago. President Meeks' successful handling of the riots results in him winning that year's presidential election in a landslide. In 1999, Chicago is in the midst of a racial civil war. The city had recently been attacked with a nuclear bomb launched from China on behalf of black guerrillas."
educational_they_1970,"""They Have Taken Over"" (from NET Playhouse)",National Educational Television,1970,1990,20,1970,television,anthology series,Q3869487,NA,"In 1990, the US government has been taken by the youth. It has decreed that the middle-aged are a drain on society's resources. At 55, people are sent to detention camps and given a maximum of ten years to live."
asimov_2430_1970,2430 A. D.,Isaac Asimov,1970,2430,460,1970,prose fiction,science fiction,NA,NA,NA
christopher_guardians_1970,The Guardians,John Christopher,1970,2052,82,1970,prose fiction,children's,NA,NA,NA
_manhunter_1970,Manhunter,NA,1970,2070,100,1970,prose fiction,NA,NA,NA,NA
shaw_one_1970,One Million Tomorrows,Bob Shaw,1970,2100,130,1970,prose fiction,science fiction,NA,NA,NA
productions_ufo_1970,UFO,Century 21 Productions,1970,1980,10,1970,television,science fiction,NA,NA,Depicts a covert alien invasion of Earth.
cronenberg_crimes_1970,Crimes of the Future,David Cronenberg,1970,1997,27,1970,film,science fiction,NA,NA,Cosmetic products have wiped out all sexually mature women on Earth. Men engage in body horror and paedophilia.
post_beneath_1970,Beneath the Planet of the Apes,Ted Post,1970,3955,1985,1970,film,science fiction,Q731663,NA,NA
itv_time_1970,"""The Time of the Ice Box"" (from Timeslip)",ITV,1970,1990,20,1970,television,science fiction,Q7806602,NA,"In 1990, human cloning has been perfected and longevity drugs are being tested on human volunteers."
itv_year_1970,"""The Year of the Burn Up"" (from Timeslip)",ITV,1970,1990,20,1970,television,science fiction,Q7806602,NA,"In 1990, Earth is ruled by a technocracy and England is covered by tropical rainforests."
sargent_colossus_1970,Colossus: The Forbin Project,Joseph Sargent,1970,1995,25,1970,film,science fiction,NA,1990s,NA
warwick_phoenix_1970,Phoenix Five,John Warwick,1970,2500,530,1970,television,science fiction,NA,NA,NA
honda_mirrorman_1971,Mirrorman,Ishirō Honda,1971,1980,9,1970,television,tv series,NA,NA,"In 1980, an evil alien race known simply as the Invaders are about to take over the Earth, using assorted daikaiju (giant monsters) and other fiendish plots."
allen_city_1971,City Beneath the Sea,Irwin Allen,1971,2053,82,1970,film,science fiction,NA,NA,NA
bailey_guardians_1971,The Guardians,Robert Tronson; Derek Bailey,1971,1980,9,1970,television,science fiction,NA,NA,"Following economic chaos in the 1980s, democratic government in the United Kingdom has been overthrown in a bloodless coup, the Royal Family have fled into self-imposed exile and the UK is ruled autocratically by the Prime Minister Sir Timothy Hobson. Hobson is initially a pawn of a military officer by the name of Roger, who later becomes Minister of Defence."
leguin_lathe_1971,The Lathe of Heaven,Ursula K. Le Guin,1971,2002,31,1970,prose fiction,science fiction,NA,1998-2002,"Set in a dystopian future wracked by global warming and overpopulation. The main character can retroactively alter reality, creating alternate realities, so many of the novel's predictions are undone, including a nuclear war in 1998.[62]"
kubrick_clockwork_1971,A Clockwork Orange,Stanley Kubrick,1971,1995,24,1970,film,drama,NA,NA,NA
silverberg_world_1971,The World Inside,Robert Silverberg,1971,2381,410,1970,prose fiction,science fiction,NA,NA,NA
shuster_action_1971,Action Comics #396–397,Joe Shuster,1971,1990,19,1970,comics,comic,NA,1980s-1990s,"In the 1980s, there was a manned mission to Saturn. In the 1990s, the US National Sea Frontier Project established a giant marine laboratory on the ocean floor. By this time, flying cars were common. Climate control resulted in the Arctic being defrosted. Construction workers were equipped with anti-gravity pulse rays to move heavy objects. Banks had bulletproof glass cages which could be erected to prevent robbers escaping. Lampposts were equipped with automatic fire sensors which alerted the fire department, which used hovercraft that shot out fireproof foam. Ships had flotation collars which could keep them adrift in the event of an emergency. An instant fertilizer existed which allowed crops to grow in seconds."
taylor_escape_1971,Escape from the Planet of the Apes,Don Taylor,1971,1973,2,1970,film,science fiction,Q731663,NA,NA
_countdown_1971,Countdown,NA,1971,2060,89,1970,comics,NA,NA,NA,NA
hulke_colony_1971,Colony in Space,Malcolm Hulke,1971,2472,501,1970,prose fiction,NA,NA,NA,NA
nbc_tell_1971,"""Tell David..."" (from Night Gallery)",NBC,1971,1991,20,1970,television,fantasy,Q639433,NA,"In 1991, homes have one-way security windows, video telephones and technology similar to web mapping services."
spielberg_l.a._1971,"""L.A. 2017"" (from The Name of the Game)",Steven Spielberg,1971,2017,46,1970,television,tv series episode,Q1247960,NA,"After a worldwide ecological disaster, the population of Los Angeles moved underground due to the toxic atmosphere in 1989. In 2017, the United States is a megacorporation and a police state with its capital in Detroit, and at war with the UK."
lucas_thx_1971,THX 1138,George Lucas,1971,2400,429,1970,film,science fiction,NA,NA,NA
sagal_omega_1971,The Omega Man,Boris Sagal,1971,1977,6,1970,film,action,NA,NA,An adaptation of I Am Legend.
daniels_doomsday_1972,The Doomsday Machine,Marc Daniels,1972,1975,3,1970,film,science fiction,NA,NA,"In 1975, Earth is completely destroyed by a doomsday device created by Red China. The last survivors are denied a place on Venus by the intelligent population."
disch_334_1972,334,Thomas M. Disch,1972,2025,53,1970,prose fiction,science fiction,NA,NA,NA
dicks_day_1972,Day of the Daleks,Terrance Dicks,1972,2100,128,1970,television,NA,Q34316,NA,NA
hayles_curse_1972,The Curse of Peladon,Brian Hayles,1972,3885,1913,1970,television,NA,Q34316,NA,NA
dicks_mutants_1972,The Mutants,Terrance Dicks,1972,2900,928,1970,television,NA,Q34316,NA,NA
dick_we_1972,We Can Build You,Philip K. Dick,1972,1982,10,1970,prose fiction,science fiction,NA,NA,"By 1982, electronic organs and androids are mass-produced."
barbera_sealab_1972,Sealab 2020,William Hanna; Joseph Barbera,1972,2020,48,1970,television,science fiction,NA,NA,The opening narration predicts that underwater sea labs will be able to house 250 people.
thompson_conquest_1972,Conquest of the Planet of the Apes,J. Lee Thompson,1972,1991,19,1970,film,science fiction,Q731663,1983 and 1991,A plague from space killed every dog and cat on Earth in 1983 which led to apes being domesticated and eventually turned into slaves. This in turn led to Caesar's revolution against humanity in 1991.
kaufmann_teenage_1972,Teenage Hitchhikers,Jerome S. Kaufmann,1972,1975,3,1970,film,comedy,NA,NA,NA
malzberg_beyond_1972,Beyond Apollo,Barry N. Malzberg,1972,1981,9,1970,prose fiction,science fiction,NA,NA,NA
silverberg_second_1972,The Second Trip,Robert Silverberg,1972,2011,39,1970,prose fiction,science fiction,NA,NA,NA
dicks_planet_1973,Planet of the Daleks,Terrance Dicks,1973,2500,527,1970,television,NA,Q34316,NA,NA
letts_moonbase_1973,Moonbase 3,Barry Letts,1973,2003,30,1970,television,science fiction,NA,NA,"By 2003, five world powers have established colonies on the Moon: the United States (Moonbase 1), the Soviet Union (Moonbase 2), Europe (Moonbase 3), China (Moonbase 4) and Brazil (Moonbase 5). The European Moonbase 3 was established in 1995.[75]"
scott_drive-in_1973,Drive-In Saturday,Ken Scott,1973,2033,60,1970,prose fiction,glam rock,NA,NA,NA
allen_sleeper_1973,Sleeper,Woody Allen,1973,2173,200,1970,film,science fiction,NA,NA,NA
